5.1286997795104980e+00	6.1514239311218262e+00	-3.1990635395050049e+00	-2.6725925445556641e+01	4.6753931045532227e+00	6.1960039138793945e+00	2.1738937377929688e+01	-2.8155939102172852e+01	2.010276e+04
1.0326648950576782e+00	4.1097083091735840e+00	2.8301506042480469e+01	6.9673638343811035e+00	4.3469815254211426e+00	4.6220164299011230e+00	-1.2156697273254395e+01	1.1801056861877441e+01	5.749296e+03
2.6602933406829834e+00	2.3596427440643311e+00	5.9351034164428711e+00	1.7648754119873047e+01	4.7220034599304199e+00	6.5606629848480225e-01	2.0207590103149414e+01	-2.6657222747802734e+01	8.756965e+03
1.8101282119750977e+00	5.5505394935607910e+00	-5.6986389160156250e+00	2.0525787353515625e+01	4.2970833778381348e+00	3.2774233818054199e+00	-1.3769588470458984e+01	8.3099765777587891e+00	5.105928e+03
6.2395806312561035e+00	5.3605990409851074e+00	1.2349014282226562e+00	-2.4442687988281250e+01	2.0665373802185059e+00	4.2052297592163086e+00	-6.6885633468627930e+00	-2.7453842163085938e+01	1.190143e+03
3.3493003845214844e+00	2.3958528041839600e+00	-1.8774279356002808e+00	-3.2860076427459717e+00	9.6846592426300049e-01	1.7952592372894287e+00	4.1164093017578125e+00	9.7487163543701172e+00	2.008518e+03
8.7313753366470337e-01	3.6124593019485474e-01	1.0914410591125488e+01	-1.1814626693725586e+01	1.1516902446746826e+00	3.1334717273712158e+00	6.0447835922241211e-01	1.0035482645034790e+00	1.548508e+03
6.2348132133483887e+00	5.4993233680725098e+00	-9.6168708801269531e+00	1.2098884582519531e+00	1.8464066982269287e+00	5.6502027511596680e+00	-2.1062330245971680e+01	-1.5273377418518066e+01	2.503757e+04
8.2224714756011963e-01	4.4252152442932129e+00	-1.6915322542190552e+00	9.4955568313598633e+00	2.1062829494476318e+00	2.8924813270568848e+00	-2.7149187088012695e+01	-3.5834324359893799e+00	1.511113e+04
3.7109165191650391e+00	3.0256242752075195e+00	-8.1003236770629883e+00	2.0356906890869141e+01	6.1315946578979492e+00	3.3645427227020264e+00	-3.8004865646362305e+00	-8.2473096847534180e+00	3.696996e+03
4.7936854362487793e+00	4.3147950172424316e+00	1.6783182144165039e+01	9.7008299827575684e-01	4.7636203765869141e+00	3.1207480430603027e+00	-2.4881404876708984e+01	1.4911252975463867e+01	7.334463e+03
5.0310049057006836e+00	2.4979796409606934e+00	5.8094444274902344e+00	1.3445265769958496e+01	1.0598078966140747e+00	2.6828951835632324e+00	-1.9072486877441406e+01	-8.3316965103149414e+00	2.310764e+03
5.2712459564208984e+00	5.0682063102722168e+00	-2.5307312011718750e+01	-1.3039619445800781e+01	5.0976800918579102e+00	6.2567176818847656e+00	-8.4462718963623047e+00	3.1904284954071045e+00	3.524412e+04
2.3076477050781250e+00	1.4843939244747162e-01	-2.2918289184570312e+01	9.3080015182495117e+00	4.5791110992431641e+00	3.3330661058425903e-01	1.4828454017639160e+01	2.4437271118164062e+01	3.131642e+04
1.1193610429763794e+00	3.4149060249328613e+00	-6.1139898300170898e+00	-2.7904429435729980e+00	1.7792326211929321e+00	3.9410729408264160e+00	-1.9041238784790039e+01	1.2216092109680176e+01	4.263160e+03
2.1755049228668213e+00	5.2190761566162109e+00	-1.6109094619750977e+01	1.9614938735961914e+01	1.9951183795928955e+00	6.1975727081298828e+00	-9.7747869491577148e+00	5.9969778060913086e+00	1.235257e+04
4.8764710426330566e+00	1.4137076139450073e+00	-1.8710407257080078e+01	1.6997591018676758e+01	6.9566041231155396e-01	2.7652049064636230e+00	2.1064592361450195e+01	-2.8343008041381836e+01	1.115794e+04
1.0472980141639709e-01	5.2056345939636230e+00	2.9545932769775391e+01	-4.0467576980590820e+00	4.4427657127380371e+00	5.4368262290954590e+00	3.8768138885498047e+00	2.0898838043212891e+01	4.041738e+04
1.0808144509792328e-01	1.9140652418136597e+00	7.1496801376342773e+00	-1.8481971740722656e+01	3.1434688568115234e+00	1.2436968088150024e+00	7.6531810760498047e+00	-6.0353870391845703e+00	3.595691e+02
2.3450264930725098e+00	1.1125082969665527e+00	-2.2266794204711914e+01	-6.7531026899814606e-02	3.5992031097412109e+00	4.7301306724548340e+00	-1.9738374710083008e+01	2.3217539787292480e+00	7.724356e+04
9.8113232851028442e-01	3.8014599680900574e-01	1.0869016647338867e+01	1.2069610595703125e+01	1.7954506874084473e+00	3.8535254001617432e+00	-2.6991859436035156e+01	-1.0227026939392090e+00	1.171605e+04
8.3566534518963398e-01	5.6551499366751381e+00	4.4786815643320912e+00	-9.3157386779782172e+00	5.1503481864952425e+00	5.8178863525576379e+00	-1.4571912765508907e+01	2.0559759140012236e+01	1.086360e+04
1.0431076288223267e+00	3.9351434707641602e+00	-2.3573240280151367e+01	2.0454973220825195e+01	4.9501860141754150e-01	6.2416529655456543e+00	2.0657110214233398e+01	2.5064949035644531e+01	6.323550e+04
4.6547627449035645e+00	5.6519951820373535e+00	-2.2567214965820312e+01	3.9449325203895569e-01	5.1665502786636353e-01	2.5186448097229004e+00	2.5477291107177734e+01	1.8728103637695312e+01	2.231091e+04
4.0165610313415527e+00	5.5496125221252441e+00	9.1379642486572266e+00	6.0415357351303101e-01	9.6794497966766357e-01	3.8705892562866211e+00	2.7294347763061523e+01	-2.8542806625366211e+01	9.833786e+04
2.4619526863098145e+00	4.4382781982421875e+00	2.9101905822753906e+01	2.2323045730590820e+01	1.5530661344528198e+00	5.7000985145568848e+00	-1.6611892700195312e+01	5.5986661911010742e+00	1.955144e+04
2.6296048164367676e+00	4.6415009498596191e+00	2.2406897544860840e+00	2.6171126365661621e+00	1.0326954536139965e-02	1.1621615886688232e+00	-1.1138859748840332e+01	-1.4846924781799316e+01	3.509671e+03
1.0361969470977783e+00	5.3202791213989258e+00	2.0140163421630859e+01	-2.6389556884765625e+01	4.2327499389648438e+00	2.4403147697448730e+00	8.0682048797607422e+00	-6.9524312019348145e+00	2.588386e+03
3.5170454978942871e+00	9.7250247001647949e-01	3.8313431739807129e+00	2.0238784790039062e+01	5.7504763603210449e+00	3.7687804698944092e+00	-9.0772562026977539e+00	-7.2705783843994141e+00	3.173010e+03
4.3607707023620605e+00	9.2682999372482300e-01	-2.0901363372802734e+01	-1.6233081817626953e+01	5.4437570571899414e+00	9.0329486131668091e-01	2.0532979965209961e+01	-3.8137607574462891e+00	2.777594e+04
1.3984888792037964e+00	4.3575606346130371e+00	-2.7022657394409180e+01	-1.6263004302978516e+01	3.1650888919830322e+00	4.7025012969970703e+00	2.8543056488037109e+01	1.1618854522705078e+01	2.015394e+04
4.4734773635864258e+00	5.5374546051025391e+00	2.3814243316650391e+01	-8.1613559722900391e+00	3.7292213439941406e+00	2.4146583080291748e+00	-9.2886676788330078e+00	-2.7612415313720703e+01	1.872108e+04
2.8475489616394043e+00	5.8670182228088379e+00	1.5950096130371094e+01	1.2917523384094238e+01	2.8804156780242920e+00	3.0944621562957764e+00	1.3573156356811523e+01	-2.7945886611938477e+01	2.439328e+04
3.5811614990234375e+00	5.1784553527832031e+00	2.3301723480224609e+01	-2.4691282272338867e+01	3.1675202846527100e+00	2.7000520229339600e+00	-2.6048053741455078e+01	5.4217267036437988e+00	1.062656e+04
4.0026984214782715e+00	2.9392322897911072e-01	1.4569417238235474e+00	2.7098413467407227e+01	3.1821851730346680e+00	5.3728132247924805e+00	2.0144874572753906e+01	-2.2124431610107422e+01	2.997310e+04
4.6007533073425293e+00	2.1574974060058594e+00	-6.0783023834228516e+00	5.1142964363098145e+00	1.3739750385284424e+00	1.1471732854843140e+00	6.8894190788269043e+00	4.1453824043273926e+00	3.792578e+03
5.9288010597229004e+00	3.7832202911376953e+00	6.0876383781433105e+00	1.3148843765258789e+01	3.8751885294914246e-01	1.0041435956954956e+00	-1.8296548843383789e+01	-2.3283203125000000e+01	6.955578e+04
2.3442494869232178e+00	1.9456393718719482e+00	2.6746570587158203e+01	-1.9510556459426880e+00	5.9010891914367676e+00	4.5122132301330566e+00	7.6924510002136230e+00	-5.0672960281372070e+00	4.748714e+03
